Slot Id,Time slot,Imbalance,Imbalance price,Direction,DA price,Wind,Biomass,Fossil Gas,Fossil Hard Coal,Fossil Oil,Solar,Waste
19,01.06.2025 04:30 - 01.06.2025 04:45,7,75,1,72.66,416,34.3,146.42,150.45,29.4,2.79,105.09
20,01.06.2025 04:45 - 01.06.2025 05:00,7,72.66,1,72.66,435,34.3,146.42,150.45,29.4,2.79,105.09
21,01.06.2025 05:00 - 01.06.2025 05:15,9,59.6,1,54.59,440,28.54,143,144.27,28.14,71.88,105.19
22,01.06.2025 05:15 - 01.06.2025 05:30,9,54.59,1,54.59,460,28.54,143,144.27,28.14,71.88,105.19
23,01.06.2025 05:30 - 01.06.2025 05:45,9,54.59,1,54.59,493,28.54,143,144.27,28.14,71.88,105.19
24,01.06.2025 05:45 - 01.06.2025 06:00,9,-5.47,1,54.59,503,28.54,143,144.27,28.14,71.88,105.19
25,01.06.2025 06:00 - 01.06.2025 06:15,-35,31,-1,34.98,550,12.85,130.01,139.64,27.15,249.14,102.47
26,01.06.2025 06:15 - 01.06.2025 06:30,-35,17.82,-1,34.98,604,12.85,130.01,139.64,27.15,249.14,102.47
27,01.06.2025 06:30 - 01.06.2025 06:45,-35,3.97,-1,34.98,602,12.85,130.01,139.64,27.15,249.14,102.47
28,01.06.2025 06:45 - 01.06.2025 07:00,-35,-3.82,-1,34.98,603,12.85,130.01,139.64,27.15,249.14,102.47
29,01.06.2025 07:00 - 01.06.2025 07:15,71,-32.05,1,9.41,599,11.63,120.59,126.33,24.62,544.45,102.64
30,01.06.2025 07:15 - 01.06.2025 07:30,71,-23.76,1,9.41,562,11.63,120.59,126.33,24.62,544.45,102.64
31,01.06.2025 07:30 - 01.06.2025 07:45,71,48.5,1,9.41,574,11.63,120.59,126.33,24.62,544.45,102.64
32,01.06.2025 07:45 - 01.06.2025 08:00,71,30,1,9.41,577,11.63,120.59,126.33,24.62,544.45,102.64
33,01.06.2025 08:00 - 01.06.2025 08:15,-58,-15.14,-1,2.17,622,11.54,114.14,122.29,23.88,865.91,100.22
34,01.06.2025 08:15 - 01.06.2025 08:30,-58,-36.09,-1,2.17,624,11.54,114.14,122.29,23.88,865.91,100.22
35,01.06.2025 08:30 - 01.06.2025 08:45,-58,-26.5,-1,2.17,625,11.54,114.14,122.29,23.88,865.91,100.22
36,01.06.2025 08:45 - 01.06.2025 09:00,-58,-8.79,-1,2.17,626,11.54,114.14,122.29,23.88,865.91,100.22
37,01.06.2025 09:00 - 01.06.2025 09:15,-5,0.22,-1,0.22,625,10.59,100.01,97.95,19.1,949.19,93.4
38,01.06.2025 09:15 - 01.06.2025 09:30,-5,-10.52,-1,0.22,618,10.59,100.01,97.95,19.1,949.19,93.4
39,01.06.2025 09:30 - 01.06.2025 09:45,-5,-11.22,-1,0.22,607,10.59,100.01,97.95,19.1,949.19,93.4
40,01.06.2025 09:45 - 01.06.2025 10:00,-5,-37.35,-1,0.22,595,10.59,100.01,97.95,19.1,949.19,93.4
41,01.06.2025 10:00 - 01.06.2025 10:15,-55,-16.09,-1,-0.6,571,10.56,107.59,95.12,18.54,909.88,93.33
42,01.06.2025 10:15 - 01.06.2025 10:30,-55,-30.8,-1,-0.6,553,10.56,107.59,95.12,18.54,909.88,93.33
43,01.06.2025 10:30 - 01.06.2025 10:45,-55,-7.96,-1,-0.6,539,10.56,107.59,95.12,18.54,909.88,93.33
44,01.06.2025 10:45 - 01.06.2025 11:00,-55,-18.77,-1,-0.6,526,10.56,107.59,95.12,18.54,909.88,93.33
45,01.06.2025 11:00 - 01.06.2025 11:15,41,-2.07,1,-2.06,512,10.5,107.45,98.24,22.76,1149.5,93.58
46,01.06.2025 11:15 - 01.06.2025 11:30,41,-10.92,1,-2.06,500,10.5,107.45,98.24,22.76,1149.5,93.58
47,01.06.2025 11:30 - 01.06.2025 11:45,41,-6,1,-2.06,485,10.5,107.45,98.24,22.76,1149.5,93.58
48,01.06.2025 11:45 - 01.06.2025 12:00,41,-12.89,1,-2.06,472,10.5,107.45,98.24,22.76,1149.5,93.58
49,01.06.2025 12:00 - 01.06.2025 12:15,-1,-5.48,-1,-5.48,460,10.22,103.24,97.11,18.96,1358.07,92.45
50,01.06.2025 12:15 - 01.06.2025 12:30,-1,-8,-1,-5.48,456,10.22,103.24,97.11,18.96,1358.07,92.45
51,01.06.2025 12:30 - 01.06.2025 12:45,-1,-8.26,-1,-5.48,454,10.22,103.24,97.11,18.96,1358.07,92.45
52,01.06.2025 12:45 - 01.06.2025 13:00,-1,-8.26,-1,-5.48,452,10.22,103.24,97.11,18.96,1358.07,92.45
53,01.06.2025 13:00 - 01.06.2025 13:15,57,-13.27,1,-7.16,436,9.99,99.61,95.71,18.69,1409.09,92.13
54,01.06.2025 13:15 - 01.06.2025 13:30,57,-7.16,1,-7.16,417,9.99,99.61,95.71,18.69,1409.09,92.13
55,01.06.2025 13:30 - 01.06.2025 13:45,57,-7.16,1,-7.16,393,9.99,99.61,95.71,18.69,1409.09,92.13
56,01.06.2025 13:45 - 01.06.2025 14:00,57,-11.14,1,-7.16,374,9.99,99.61,95.71,18.69,1409.09,92.13
57,01.06.2025 14:00 - 01.06.2025 14:15,61,-24.14,1,-7.27,365,10.06,101.16,90.63,17.75,1288.96,85.75
58,01.06.2025 14:15 - 01.06.2025 14:30,61,-28.16,1,-7.27,356,10.06,101.16,90.63,17.75,1288.96,85.75
59,01.06.2025 14:30 - 01.06.2025 14:45,61,-737.55,1,-7.27,351,10.06,101.16,90.63,17.75,1288.96,85.75
60,01.06.2025 14:45 - 01.06.2025 15:00,61,-737.55,1,-7.27,348,10.06,101.16,90.63,17.75,1288.96,85.75
61,01.06.2025 15:00 - 01.06.2025 15:15,66,-20.12,1,-3.85,356,10.22,100.96,97.37,19.07,1045.41,105.58
62,01.06.2025 15:15 - 01.06.2025 15:30,66,-16.09,1,-3.85,357,10.22,100.96,97.37,19.07,1045.41,105.58
63,01.06.2025 15:30 - 01.06.2025 15:45,66,-4.15,1,-3.85,359,10.22,100.96,97.37,19.07,1045.41,105.58
64,01.06.2025 15:45 - 01.06.2025 16:00,66,-3.85,1,-3.85,363,10.22,100.96,97.37,19.07,1045.41,105.58
65,01.06.2025 16:00 - 01.06.2025 16:15,-54,-32.76,-1,-1.56,373,10.79,99.73,102.98,22.99,837.81,111.24
66,01.06.2025 16:15 - 01.06.2025 16:30,-54,-39.79,-1,-1.56,370,10.79,99.73,102.98,22.99,837.81,111.24
67,01.06.2025 16:30 - 01.06.2025 16:45,-54,440.69,-1,-1.56,367,10.79,99.73,102.98,22.99,837.81,111.24
68,01.06.2025 16:45 - 01.06.2025 17:00,-54,765.04,-1,-1.56,371,10.79,99.73,102.98,22.99,837.81,111.24
69,01.06.2025 17:00 - 01.06.2025 17:15,-71,1248.46,-1,3.96,395,15.14,104.36,108.15,21.43,833.27,108.76
70,01.06.2025 17:15 - 01.06.2025 17:30,-71,101.79,-1,3.96,420,15.14,104.36,108.15,21.43,833.27,108.76
71,01.06.2025 17:30 - 01.06.2025 17:45,-71,265.45,-1,3.96,447,15.14,104.36,108.15,21.43,833.27,108.76
72,01.06.2025 17:45 - 01.06.2025 18:00,-71,107.06,-1,3.96,471,15.14,104.36,108.15,21.43,833.27,108.76
73,01.06.2025 18:00 - 01.06.2025 18:15,-135,91.07,-1,19.13,485,25.48,141.79,143.25,30.55,747.74,114.21
74,01.06.2025 18:15 - 01.06.2025 18:30,-135,201.1,-1,19.13,493,25.48,141.79,143.25,30.55,747.74,114.21
75,01.06.2025 18:30 - 01.06.2025 18:45,-135,103.31,-1,19.13,500,25.48,141.79,143.25,30.55,747.74,114.21
76,01.06.2025 18:45 - 01.06.2025 19:00,-135,350,-1,19.13,517,25.48,141.79,143.25,30.55,747.74,114.21
77,01.06.2025 19:00 - 01.06.2025 19:15,59,2.09,1,60.67,538,31.48,139.92,143.81,28.46,564.05,113.57
78,01.06.2025 19:15 - 01.06.2025 19:30,59,6.84,1,60.67,565,31.48,139.92,143.81,28.46,564.05,113.57
79,01.06.2025 19:30 - 01.06.2025 19:45,59,7.6,1,60.67,596,31.48,139.92,143.81,28.46,564.05,113.57
80,01.06.2025 19:45 - 01.06.2025 20:00,59,10.07,1,60.67,626,31.48,139.92,143.81,28.46,564.05,113.57
81,01.06.2025 20:00 - 01.06.2025 20:15,12,10.66,1,68.41,651,65.55,122.17,119.35,23.46,246.58,110.03
82,01.06.2025 20:15 - 01.06.2025 20:30,12,10.13,1,68.41,671,65.55,122.17,119.35,23.46,246.58,110.03
83,01.06.2025 20:30 - 01.06.2025 20:45,12,10.72,1,68.41,687,65.55,122.17,119.35,23.46,246.58,110.03
84,01.06.2025 20:45 - 01.06.2025 21:00,12,0.79,1,68.41,698,65.55,122.17,119.35,23.46,246.58,110.03
85,01.06.2025 21:00 - 01.06.2025 21:15,-2,-18.67,-1,69.74,711,122.11,109.31,100.64,19.82,55.49,110.75
86,01.06.2025 21:15 - 01.06.2025 21:30,-2,16.08,-1,69.74,727,122.11,109.31,100.64,19.82,55.49,110.75
87,01.06.2025 21:30 - 01.06.2025 21:45,-2,7.87,-1,69.74,743,122.11,109.31,100.64,19.82,55.49,110.75
88,01.06.2025 21:45 - 01.06.2025 22:00,-2,-21.35,-1,69.74,762,122.11,109.31,100.64,19.82,55.49,110.75
89,01.06.2025 22:00 - 01.06.2025 22:15,11,15.75,1,71.13,780,130.73,109.58,101.37,19.99,4.22,111.16
90,01.06.2025 22:15 - 01.06.2025 22:30,11,16.5,1,71.13,801,130.73,109.58,101.37,19.99,4.22,111.16
91,01.06.2025 22:30 - 01.06.2025 22:45,11,-27.84,1,71.13,822,130.73,109.58,101.37,19.99,4.22,111.16
92,01.06.2025 22:45 - 01.06.2025 23:00,11,-37.6,1,71.13,837,130.73,109.58,101.37,19.99,4.22,111.16
93,01.06.2025 23:00 - 01.06.2025 23:15,-48,4.06,-1,63.85,842,129.82,113.88,104.07,20.52,3.83,111.88
94,01.06.2025 23:15 - 01.06.2025 23:30,-48,-16.65,-1,63.85,848,129.82,113.88,104.07,20.52,3.83,111.88
95,01.06.2025 23:30 - 01.06.2025 23:45,-48,-0.8,-1,63.85,952,129.82,113.88,104.07,20.52,3.83,111.88
96,01.06.2025 23:45 - 02.06.2025 00:00,-48,-21.11,-1,63.85,993,129.82,113.88,104.07,20.52,3.83,111.88
97,02.06.2025 00:00 - 02.06.2025 00:15,34,1.99,1,32.44,977,153.09,103.94,102.88,20.38,2.72,109.71
98,02.06.2025 00:15 - 02.06.2025 00:30,34,32.44,1,32.44,946,153.09,103.94,102.88,20.38,2.72,109.71
99,02.06.2025 00:30 - 02.06.2025 00:45,34,-2.91,1,32.44,896,153.09,103.94,102.88,20.38,2.72,109.71
100,02.06.2025 00:45 - 02.06.2025 01:00,34,32.44,1,32.44,898,153.09,103.94,102.88,20.38,2.72,109.71
101,02.06.2025 01:00 - 02.06.2025 01:15,-26,-3.96,-1,16.75,940,136.57,102.13,100.57,19.88,4.32,110.98
102,02.06.2025 01:15 - 02.06.2025 01:30,-26,11.24,-1,16.75,944,136.57,102.13,100.57,19.88,4.32,110.98
103,02.06.2025 01:30 - 02.06.2025 01:45,-26,-20.12,-1,16.75,920,136.57,102.13,100.57,19.88,4.32,110.98
104,02.06.2025 01:45 - 02.06.2025 02:00,-26,-1.98,-1,16.75,903,136.57,102.13,100.57,19.88,4.32,110.98
105,02.06.2025 02:00 - 02.06.2025 02:15,45,-2.37,1,46,884,137.42,102.3,99.87,19.69,7.35,110.8
106,02.06.2025 02:15 - 02.06.2025 02:30,45,-6,1,46,796,137.42,102.3,99.87,19.69,7.35,110.8
107,02.06.2025 02:30 - 02.06.2025 02:45,45,-1.98,1,46,675,137.42,102.3,99.87,19.69,7.35,110.8
108,02.06.2025 02:45 - 02.06.2025 03:00,45,46,1,46,659,137.42,102.3,99.87,19.69,7.35,110.8
109,02.06.2025 03:00 - 02.06.2025 03:15,19,62.92,1,55.29,682,130.71,110.74,106.14,20.92,5.59,112.26
110,02.06.2025 03:15 - 02.06.2025 03:30,19,0.45,1,55.29,658,130.71,110.74,106.14,20.92,5.59,112.26
111,02.06.2025 03:30 - 02.06.2025 03:45,19,2.98,1,55.29,612,130.71,110.74,106.14,20.92,5.59,112.26
112,02.06.2025 03:45 - 02.06.2025 04:00,19,2.6,1,55.29,578,130.71,110.74,106.14,20.92,5.59,112.26
113,02.06.2025 04:00 - 02.06.2025 04:15,21,5.68,1,58.82,521,126.86,112.51,112.3,22.08,5.67,112.6
114,02.06.2025 04:15 - 02.06.2025 04:30,21,7.08,1,58.82,478,126.86,112.51,112.3,22.08,5.67,112.6
115,02.06.2025 04:30 - 02.06.2025 04:45,21,58.82,1,58.82,430,126.86,112.51,112.3,22.08,5.67,112.6
116,02.06.2025 04:45 - 02.06.2025 05:00,21,58.82,1,58.82,414,126.86,112.51,112.3,22.08,5.67,112.6
117,02.06.2025 05:00 - 02.06.2025 05:15,62,78.3,1,78.3,419,143.38,101.38,104.51,20.6,93,112.47
118,02.06.2025 05:15 - 02.06.2025 05:30,62,-3.74,1,78.3,413,143.38,101.38,104.51,20.6,93,112.47
119,02.06.2025 05:30 - 02.06.2025 05:45,62,-2,1,78.3,397,143.38,101.38,104.51,20.6,93,112.47
120,02.06.2025 05:45 - 02.06.2025 06:00,62,120.01,1,78.3,404,143.38,101.38,104.51,20.6,93,112.47
121,02.06.2025 06:00 - 02.06.2025 06:15,23,-4.29,1,91.94,461,147.33,115.82,114.6,22.56,350.44,110.69
122,02.06.2025 06:15 - 02.06.2025 06:30,23,-0.97,1,91.94,489,147.33,115.82,114.6,22.56,350.44,110.69
123,02.06.2025 06:30 - 02.06.2025 06:45,23,49.24,1,91.94,482,147.33,115.82,114.6,22.56,350.44,110.69
124,02.06.2025 06:45 - 02.06.2025 07:00,23,7.46,1,91.94,498,147.33,115.82,114.6,22.56,350.44,110.69
125,02.06.2025 07:00 - 02.06.2025 07:15,-81,6.93,-1,91.96,489,152.32,150,129.17,30.15,804.39,110.76
126,02.06.2025 07:15 - 02.06.2025 07:30,-81,7.85,-1,91.96,487,152.32,150,129.17,30.15,804.39,110.76
127,02.06.2025 07:30 - 02.06.2025 07:45,-81,6.6,-1,91.96,466,152.32,150,129.17,30.15,804.39,110.76
128,02.06.2025 07:45 - 02.06.2025 08:00,-81,54.35,-1,91.96,434,152.32,150,129.17,30.15,804.39,110.76
129,02.06.2025 08:00 - 02.06.2025 08:15,-11,35,-1,82.27,431,141.69,138.09,135.93,26.71,1358.03,111.82
130,02.06.2025 08:15 - 02.06.2025 08:30,-11,85,-1,82.27,434,141.69,138.09,135.93,26.71,1358.03,111.82
131,02.06.2025 08:30 - 02.06.2025 08:45,-11,82.27,-1,82.27,440,141.69,138.09,135.93,26.71,1358.03,111.82
132,02.06.2025 08:45 - 02.06.2025 09:00,-11,4.79,-1,82.27,450,141.69,138.09,135.93,26.71,1358.03,111.82
133,02.06.2025 09:00 - 02.06.2025 09:15,-12,13,-1,74.84,470,150.42,136.77,143.54,28.18,1781.39,116
134,02.06.2025 09:15 - 02.06.2025 09:30,-12,12,-1,74.84,501,150.42,136.77,143.54,28.18,1781.39,116
135,02.06.2025 09:30 - 02.06.2025 09:45,-12,9,-1,74.84,537,150.42,136.77,143.54,28.18,1781.39,116
136,02.06.2025 09:45 - 02.06.2025 10:00,-12,-1,-1,74.84,571,150.42,136.77,143.54,28.18,1781.39,116
137,02.06.2025 10:00 - 02.06.2025 10:15,-6,30.19,-1,55.72,604,103.79,160.39,171.37,30.01,2029.49,116.91
138,02.06.2025 10:15 - 02.06.2025 10:30,-6,25,-1,55.72,639,103.79,160.39,171.37,30.01,2029.49,116.91
139,02.06.2025 10:30 - 02.06.2025 10:45,-6,8,-1,55.72,678,103.79,160.39,171.37,30.01,2029.49,116.91
140,02.06.2025 10:45 - 02.06.2025 11:00,-6,-3.67,-1,55.72,709,103.79,160.39,171.37,30.01,2029.49,116.91
141,02.06.2025 11:00 - 02.06.2025 11:15,-54,12,-1,32.52,726,104.68,121.69,143.75,26.92,2174.06,115.36
142,02.06.2025 11:15 - 02.06.2025 11:30,-54,32.52,-1,32.52,739,104.68,121.69,143.75,26.92,2174.06,115.36
143,02.06.2025 11:30 - 02.06.2025 11:45,-54,465.8,-1,32.52,751,104.68,121.69,143.75,26.92,2174.06,115.36
144,02.06.2025 11:45 - 02.06.2025 12:00,-54,32.52,-1,32.52,762,104.68,121.69,143.75,26.92,2174.06,115.36
145,02.06.2025 12:00 - 02.06.2025 12:15,-48,56,-1,14.57,765,100.08,114.24,146.72,25.64,2174.69,115.8
146,02.06.2025 12:15 - 02.06.2025 12:30,-48,14.57,-1,14.57,758,100.08,114.24,146.72,25.64,2174.69,115.8
147,02.06.2025 12:30 - 02.06.2025 12:45,-48,114.93,-1,14.57,745,100.08,114.24,146.72,25.64,2174.69,115.8
148,02.06.2025 12:45 - 02.06.2025 13:00,-48,330.16,-1,14.57,734,100.08,114.24,146.72,25.64,2174.69,115.8
149,02.06.2025 13:00 - 02.06.2025 13:15,22,7.35,1,7.35,724,107.41,109.61,171,24.49,2408.08,113.03
150,02.06.2025 13:15 - 02.06.2025 13:30,22,7.35,1,7.35,715,107.41,109.61,171,24.49,2408.08,113.03
151,02.06.2025 13:30 - 02.06.2025 13:45,22,7.35,1,7.35,707,107.41,109.61,171,24.49,2408.08,113.03
152,02.06.2025 13:45 - 02.06.2025 14:00,22,48.5,1,7.35,695,107.41,109.61,171,24.49,2408.08,113.03
153,02.06.2025 14:00 - 02.06.2025 14:15,-31,-13.41,-1,9.58,681,104.79,112.16,184.14,25.72,2503.09,100.98
154,02.06.2025 14:15 - 02.06.2025 14:30,-31,-13.41,-1,9.58,658,104.79,112.16,184.14,25.72,2503.09,100.98
155,02.06.2025 14:30 - 02.06.2025 14:45,-31,-8.43,-1,9.58,639,104.79,112.16,184.14,25.72,2503.09,100.98
156,02.06.2025 14:45 - 02.06.2025 15:00,-31,-4.61,-1,9.58,624,104.79,112.16,184.14,25.72,2503.09,100.98
157,02.06.2025 15:00 - 02.06.2025 15:15,43,-13.35,1,12.2,612,104.75,107.96,157.94,26.73,2254.24,95.62
158,02.06.2025 15:15 - 02.06.2025 15:30,43,-13.41,1,12.2,588,104.75,107.96,157.94,26.73,2254.24,95.62
159,02.06.2025 15:30 - 02.06.2025 15:45,43,-13.41,1,12.2,557,104.75,107.96,157.94,26.73,2254.24,95.62
160,02.06.2025 15:45 - 02.06.2025 16:00,43,-11.07,1,12.2,540,104.75,107.96,157.94,26.73,2254.24,95.62
161,02.06.2025 16:00 - 02.06.2025 16:15,-51,-13.41,-1,10.81,539,109.86,124.55,175.26,35.8,2167.9,96.68
162,02.06.2025 16:15 - 02.06.2025 16:30,-51,-5.59,-1,10.81,546,109.86,124.55,175.26,35.8,2167.9,96.68
163,02.06.2025 16:30 - 02.06.2025 16:45,-51,-11.24,-1,10.81,556,109.86,124.55,175.26,35.8,2167.9,96.68
164,02.06.2025 16:45 - 02.06.2025 17:00,-51,-2,-1,10.81,568,109.86,124.55,175.26,35.8,2167.9,96.68
165,02.06.2025 17:00 - 02.06.2025 17:15,-47,-11.48,-1,38.42,581,108.58,126.2,168.01,32.98,1877.35,98.03
166,02.06.2025 17:15 - 02.06.2025 17:30,-47,-13.41,-1,38.42,593,108.58,126.2,168.01,32.98,1877.35,98.03
167,02.06.2025 17:30 - 02.06.2025 17:45,-47,-13.41,-1,38.42,604,108.58,126.2,168.01,32.98,1877.35,98.03
168,02.06.2025 17:45 - 02.06.2025 18:00,-47,-13.41,-1,38.42,611,108.58,126.2,168.01,32.98,1877.35,98.03
169,02.06.2025 18:00 - 02.06.2025 18:15,-24,78.09,-1,78.09,607,158.6,115.83,150.92,27.24,1336.01,97.49
170,02.06.2025 18:15 - 02.06.2025 18:30,-24,78.09,-1,78.09,597,158.6,115.83,150.92,27.24,1336.01,97.49
171,02.06.2025 18:30 - 02.06.2025 18:45,-24,78.09,-1,78.09,584,158.6,115.83,150.92,27.24,1336.01,97.49
172,02.06.2025 18:45 - 02.06.2025 19:00,-24,1.12,-1,78.09,576,158.6,115.83,150.92,27.24,1336.01,97.49
173,02.06.2025 19:00 - 02.06.2025 19:15,6,708.96,1,95.87,572,181.52,124.17,137.06,22.6,684.33,97.3
174,02.06.2025 19:15 - 02.06.2025 19:30,6,-7.89,1,95.87,572,181.52,124.17,137.06,22.6,684.33,97.3
175,02.06.2025 19:30 - 02.06.2025 19:45,6,29.78,1,95.87,572,181.52,124.17,137.06,22.6,684.33,97.3
176,02.06.2025 19:45 - 02.06.2025 20:00,6,804.45,1,95.87,568,181.52,124.17,137.06,22.6,684.33,97.3
177,02.06.2025 20:00 - 02.06.2025 20:15,-19,673.51,-1,195.92,560,202.81,131.45,131.05,23.74,257.47,95.16
178,02.06.2025 20:15 - 02.06.2025 20:30,-19,195.92,-1,195.92,548,202.81,131.45,131.05,23.74,257.47,95.16
179,02.06.2025 20:30 - 02.06.2025 20:45,-19,710.16,-1,195.92,533,202.81,131.45,131.05,23.74,257.47,95.16
180,02.06.2025 20:45 - 02.06.2025 21:00,-19,450.29,-1,195.92,520,202.81,131.45,131.05,23.74,257.47,95.16
181,02.06.2025 21:00 - 02.06.2025 21:15,10,7.16,1,204,510,174.46,128.5,124.63,20.11,47.83,94.25
182,02.06.2025 21:15 - 02.06.2025 21:30,10,54.35,1,204,505,174.46,128.5,124.63,20.11,47.83,94.25
183,02.06.2025 21:30 - 02.06.2025 21:45,10,269.98,1,204,500,174.46,128.5,124.63,20.11,47.83,94.25
184,02.06.2025 21:45 - 02.06.2025 22:00,10,6.38,1,204,498,174.46,128.5,124.63,20.11,47.83,94.25
185,02.06.2025 22:00 - 02.06.2025 22:15,-21,53.56,-1,141.67,496,190.48,119.77,125.68,20.35,2.83,97
186,02.06.2025 22:15 - 02.06.2025 22:30,-21,46.39,-1,141.67,491,190.48,119.77,125.68,20.35,2.83,97
187,02.06.2025 22:30 - 02.06.2025 22:45,-21,7.6,-1,141.67,485,190.48,119.77,125.68,20.35,2.83,97
188,02.06.2025 22:45 - 02.06.2025 23:00,-21,-4.14,-1,141.67,479,190.48,119.77,125.68,20.35,2.83,97
189,02.06.2025 23:00 - 02.06.2025 23:15,31,-5.8,1,94.53,472,165.6,107.27,124.04,20.01,2.28,94.16
190,02.06.2025 23:15 - 02.06.2025 23:30,31,8,1,94.53,463,165.6,107.27,124.04,20.01,2.28,94.16
191,02.06.2025 23:30 - 02.06.2025 23:45,31,-8.35,1,94.53,402,165.6,107.27,124.04,20.01,2.28,94.16
192,02.06.2025 23:45 - 03.06.2025 00:00,31,-1,1,94.53,402,165.6,107.27,124.04,20.01,2.28,94.16
193,03.06.2025 00:00 - 03.06.2025 00:15,69,8.92,1,111.5,364,175.47,99.86,122.48,19.75,2.4,92.72
194,03.06.2025 00:15 - 03.06.2025 00:30,69,8,1,111.5,381,175.47,99.86,122.48,19.75,2.4,92.72
195,03.06.2025 00:30 - 03.06.2025 00:45,69,-20.3,1,111.5,368,175.47,99.86,122.48,19.75,2.4,92.72
196,03.06.2025 00:45 - 03.06.2025 01:00,69,-26.73,1,111.5,332,175.47,99.86,122.48,19.75,2.4,92.72
197,03.06.2025 01:00 - 03.06.2025 01:15,-2,-26.8,-1,109.91,332,157.55,94.13,119.55,19.28,2.18,91.96
198,03.06.2025 01:15 - 03.06.2025 01:30,-2,-5.61,-1,109.91,321,157.55,94.13,119.55,19.28,2.18,91.96
199,03.06.2025 01:30 - 03.06.2025 01:45,-2,-0.8,-1,109.91,321,157.55,94.13,119.55,19.28,2.18,91.96
200,03.06.2025 01:45 - 03.06.2025 02:00,-2,-0.5,-1,109.91,293,157.55,94.13,119.55,19.28,2.18,91.96
201,03.06.2025 02:00 - 03.06.2025 02:15,10,-1,1,102.02,260,191.69,100.63,129.25,21.49,2.27,97.1
202,03.06.2025 02:15 - 03.06.2025 02:30,10,-1.49,1,102.02,215,191.69,100.63,129.25,21.49,2.27,97.1
203,03.06.2025 02:30 - 03.06.2025 02:45,10,102.02,1,102.02,153,191.69,100.63,129.25,21.49,2.27,97.1
204,03.06.2025 02:45 - 03.06.2025 03:00,10,201.15,1,102.02,130,191.69,100.63,129.25,21.49,2.27,97.1
205,03.06.2025 03:00 - 03.06.2025 03:15,77,488.7,1,99.23,109,209.98,110.16,131.05,23.54,2.63,93.19
206,03.06.2025 03:15 - 03.06.2025 03:30,77,803.54,1,99.23,85,209.98,110.16,131.05,23.54,2.63,93.19
207,03.06.2025 03:30 - 03.06.2025 03:45,77,99.23,1,99.23,75,209.98,110.16,131.05,23.54,2.63,93.19
208,03.06.2025 03:45 - 03.06.2025 04:00,77,43.32,1,99.23,58,209.98,110.16,131.05,23.54,2.63,93.19
209,03.06.2025 04:00 - 03.06.2025 04:15,103,20.81,1,94.9,52,166.44,105.49,129.96,21.04,6.6,91.85
210,03.06.2025 04:15 - 03.06.2025 04:30,103,94.9,1,94.9,50,166.44,105.49,129.96,21.04,6.6,91.85
211,03.06.2025 04:30 - 03.06.2025 04:45,103,6.71,1,94.9,55,166.44,105.49,129.96,21.04,6.6,91.85
212,03.06.2025 04:45 - 03.06.2025 05:00,103,0.13,1,94.9,56,166.44,105.49,129.96,21.04,6.6,91.85
213,03.06.2025 05:00 - 03.06.2025 05:15,256,107.61,1,107.61,40,180.53,105.27,129.46,20.91,105.99,92.71
214,03.06.2025 05:15 - 03.06.2025 05:30,256,107.61,1,107.61,21,180.53,105.27,129.46,20.91,105.99,92.71
215,03.06.2025 05:30 - 03.06.2025 05:45,256,1.25,1,107.61,13,180.53,105.27,129.46,20.91,105.99,92.71
216,03.06.2025 05:45 - 03.06.2025 06:00,256,107.61,1,107.61,10,180.53,105.27,129.46,20.91,105.99,92.71
217,03.06.2025 06:00 - 03.06.2025 06:15,195,6.71,1,130.76,11,180.25,109.02,132.61,21.74,390.48,95.28
218,03.06.2025 06:15 - 03.06.2025 06:30,195,-5,1,130.76,11,180.25,109.02,132.61,21.74,390.48,95.28
219,03.06.2025 06:30 - 03.06.2025 06:45,195,130.76,1,130.76,8,180.25,109.02,132.61,21.74,390.48,95.28
220,03.06.2025 06:45 - 03.06.2025 07:00,195,130.76,1,130.76,9,180.25,109.02,132.61,21.74,390.48,95.28
221,03.06.2025 07:00 - 03.06.2025 07:15,18,-19.12,1,116.85,10,189.35,112.85,144.7,23.92,1029.91,91.54
222,03.06.2025 07:15 - 03.06.2025 07:30,18,-23.64,1,116.85,13,189.35,112.85,144.7,23.92,1029.91,91.54
223,03.06.2025 07:30 - 03.06.2025 07:45,18,8.19,1,116.85,14,189.35,112.85,144.7,23.92,1029.91,91.54
224,03.06.2025 07:45 - 03.06.2025 08:00,18,1.19,1,116.85,14,189.35,112.85,144.7,23.92,1029.91,91.54
225,03.06.2025 08:00 - 03.06.2025 08:15,-10,-8.9,-1,85.98,20,162.08,122.72,158.3,26.73,1816.31,91.5
226,03.06.2025 08:15 - 03.06.2025 08:30,-10,-13.63,-1,85.98,31,162.08,122.72,158.3,26.73,1816.31,91.5
227,03.06.2025 08:30 - 03.06.2025 08:45,-10,6.15,-1,85.98,43,162.08,122.72,158.3,26.73,1816.31,91.5
228,03.06.2025 08:45 - 03.06.2025 09:00,-10,85.98,-1,85.98,57,162.08,122.72,158.3,26.73,1816.31,91.5
229,03.06.2025 09:00 - 03.06.2025 09:15,27,485.61,1,55.33,68,111.12,131.15,165.75,27.76,2371.49,91.65
230,03.06.2025 09:15 - 03.06.2025 09:30,27,183.87,1,55.33,79,111.12,131.15,165.75,27.76,2371.49,91.65
231,03.06.2025 09:30 - 03.06.2025 09:45,27,55.33,1,55.33,88,111.12,131.15,165.75,27.76,2371.49,91.65
