Slot Id,Time slot,Imbalance price,DA price,Wind,Biomass,Fossil Gas,Fossil Hard Coal,Fossil Oil,Solar,Waste
2566,27.06.2025 17:15 - 27.06.2025 17:30,4.17,4.17,1112,3.85,97.06,92.59,19.26,1770.89,119.08
2567,27.06.2025 17:30 - 27.06.2025 17:45,4.17,4.17,1105,3.85,97.06,92.59,19.26,1770.89,119.08
2568,27.06.2025 17:45 - 27.06.2025 18:00,4.17,4.17,1098,3.85,97.06,92.59,19.26,1770.89,119.08
2569,27.06.2025 18:00 - 27.06.2025 18:15,8.37,8.37,1087,4.96,111.59,120.7,31.79,1329.83,121.29
2570,27.06.2025 18:15 - 27.06.2025 18:30,8.37,8.37,1078,4.96,111.59,120.7,31.79,1329.83,121.29
2571,27.06.2025 18:30 - 27.06.2025 18:45,8.37,8.37,1069,4.96,111.59,120.7,31.79,1329.83,121.29
2572,27.06.2025 18:45 - 27.06.2025 19:00,190.27,8.37,1052,4.96,111.59,120.7,31.79,1329.83,121.29
2573,27.06.2025 19:00 - 27.06.2025 19:15,69.43,69.43,1032,4.85,112.37,118.32,30.7,675.55,120.9
2574,27.06.2025 19:15 - 27.06.2025 19:30,171.78,69.43,1011,4.85,112.37,118.32,30.7,675.55,120.9
2575,27.06.2025 19:30 - 27.06.2025 19:45,180.96,69.43,995,4.85,112.37,118.32,30.7,675.55,120.9
2576,27.06.2025 19:45 - 27.06.2025 20:00,69.43,69.43,982,4.85,112.37,118.32,30.7,675.55,120.9
2577,27.06.2025 20:00 - 27.06.2025 20:15,114.01,114.01,972,4.63,115.74,112.71,22.59,257.46,119.98
2578,27.06.2025 20:15 - 27.06.2025 20:30,114.01,114.01,963,4.63,115.74,112.71,22.59,257.46,119.98
2579,27.06.2025 20:30 - 27.06.2025 20:45,114.01,114.01,950,4.63,115.74,112.71,22.59,257.46,119.98
2580,27.06.2025 20:45 - 27.06.2025 21:00,114.01,114.01,937,4.63,115.74,112.71,22.59,257.46,119.98
2581,27.06.2025 21:00 - 27.06.2025 21:15,122.4,122.4,921,4.81,119.04,117.12,23.06,62.23,119.16
2582,27.06.2025 21:15 - 27.06.2025 21:30,122.4,122.4,894,4.81,119.04,117.12,23.06,62.23,119.16
2583,27.06.2025 21:30 - 27.06.2025 21:45,122.4,122.4,862,4.81,119.04,117.12,23.06,62.23,119.16
2584,27.06.2025 21:45 - 27.06.2025 22:00,-18.99,122.4,841,4.81,119.04,117.12,23.06,62.23,119.16
2585,27.06.2025 22:00 - 27.06.2025 22:15,6.7,119.08,828,4.61,117.01,112.38,22.12,7.33,117.46
2586,27.06.2025 22:15 - 27.06.2025 22:30,4.56,119.08,811,4.61,117.01,112.38,22.12,7.33,117.46
2587,27.06.2025 22:30 - 27.06.2025 22:45,-2.97,119.08,793,4.61,117.01,112.38,22.12,7.33,117.46
2588,27.06.2025 22:45 - 27.06.2025 23:00,-11.78,119.08,777,4.61,117.01,112.38,22.12,7.33,117.46
2589,27.06.2025 23:00 - 27.06.2025 23:15,100.2,100.2,766,4.41,102.91,106.98,21.07,7.84,119.04
2590,27.06.2025 23:15 - 27.06.2025 23:30,100.2,100.2,756,4.41,102.91,106.98,21.07,7.84,119.04
2591,27.06.2025 23:30 - 27.06.2025 23:45,0.63,100.2,840,4.41,102.91,106.98,21.07,7.84,119.04
2592,27.06.2025 23:45 - 28.06.2025 00:00,2.83,100.2,824,4.41,102.91,106.98,21.07,7.84,119.04
2593,28.06.2025 00:00 - 28.06.2025 00:15,-1.8,84.65,674,5.52,170.9,135.73,39.26,7.54,126.45
2594,28.06.2025 00:15 - 28.06.2025 00:30,1005.34,84.65,719,5.52,170.9,135.73,39.26,7.54,126.45
2595,28.06.2025 00:30 - 28.06.2025 00:45,-5,84.65,669,5.52,170.9,135.73,39.26,7.54,126.45
2596,28.06.2025 00:45 - 28.06.2025 01:00,84.65,84.65,615,5.52,170.9,135.73,39.26,7.54,126.45
2597,28.06.2025 01:00 - 28.06.2025 01:15,-1.04,65.27,563,4.4,99.36,106.69,21.01,6.01,120.55
2598,28.06.2025 01:15 - 28.06.2025 01:30,10.81,65.27,609,4.4,99.36,106.69,21.01,6.01,120.55
2599,28.06.2025 01:30 - 28.06.2025 01:45,-3.61,65.27,704,4.4,99.36,106.69,21.01,6.01,120.55
2600,28.06.2025 01:45 - 28.06.2025 02:00,-3.78,65.27,665,4.4,99.36,106.69,21.01,6.01,120.55
2601,28.06.2025 02:00 - 28.06.2025 02:15,1.33,55.91,643,4.21,93.2,101.73,20.05,5.9,120.46
2602,28.06.2025 02:15 - 28.06.2025 02:30,17.12,55.91,618,4.21,93.2,101.73,20.05,5.9,120.46
2603,28.06.2025 02:30 - 28.06.2025 02:45,12.55,55.91,552,4.21,93.2,101.73,20.05,5.9,120.46
2604,28.06.2025 02:45 - 28.06.2025 03:00,2.69,55.91,526,4.21,93.2,101.73,20.05,5.9,120.46
2605,28.06.2025 03:00 - 28.06.2025 03:15,-2.55,38.7,512,3.98,97.98,96.11,18.94,7.2,119.99
2606,28.06.2025 03:15 - 28.06.2025 03:30,38.7,38.7,475,3.98,97.98,96.11,18.94,7.2,119.99
2607,28.06.2025 03:30 - 28.06.2025 03:45,38.7,38.7,505,3.98,97.98,96.11,18.94,7.2,119.99
2608,28.06.2025 03:45 - 28.06.2025 04:00,-0.74,38.7,511,3.98,97.98,96.11,18.94,7.2,119.99
2609,28.06.2025 04:00 - 28.06.2025 04:15,-3,33,508,3.98,98.47,95.62,18.85,7.22,117.51
2610,28.06.2025 04:15 - 28.06.2025 04:30,-1,33,534,3.98,98.47,95.62,18.85,7.22,117.51
2611,28.06.2025 04:30 - 28.06.2025 04:45,33,33,528,3.98,98.47,95.62,18.85,7.22,117.51
2612,28.06.2025 04:45 - 28.06.2025 05:00,33,33,531,3.98,98.47,95.62,18.85,7.22,117.51
2613,28.06.2025 05:00 - 28.06.2025 05:15,25.61,25.61,538,3.89,97.53,93.59,18.45,38.48,118.84
2614,28.06.2025 05:15 - 28.06.2025 05:30,25.61,25.61,557,3.89,97.53,93.59,18.45,38.48,118.84
2615,28.06.2025 05:30 - 28.06.2025 05:45,3.5,25.61,616,3.89,97.53,93.59,18.45,38.48,118.84
2616,28.06.2025 05:45 - 28.06.2025 06:00,5.91,25.61,622,3.89,97.53,93.59,18.45,38.48,118.84
2617,28.06.2025 06:00 - 28.06.2025 06:15,3.78,28.09,632,3.84,97.87,92.52,18.24,171.33,118.54
2618,28.06.2025 06:15 - 28.06.2025 06:30,4,28.09,689,3.84,97.87,92.52,18.24,171.33,118.54
2619,28.06.2025 06:30 - 28.06.2025 06:45,16.51,28.09,692,3.84,97.87,92.52,18.24,171.33,118.54
2620,28.06.2025 06:45 - 28.06.2025 07:00,-6.53,28.09,700,3.84,97.87,92.52,18.24,171.33,118.54
2621,28.06.2025 07:00 - 28.06.2025 07:15,-16.53,34,713,4.25,100.28,102.77,20.24,496.37,121.21
2622,28.06.2025 07:15 - 28.06.2025 07:30,-4.31,34,741,4.25,100.28,102.77,20.24,496.37,121.21
2623,28.06.2025 07:30 - 28.06.2025 07:45,-1.76,34,744,4.25,100.28,102.77,20.24,496.37,121.21
2624,28.06.2025 07:45 - 28.06.2025 08:00,34,34,673,4.25,100.28,102.77,20.24,496.37,121.21
2625,28.06.2025 08:00 - 28.06.2025 08:15,11.13,25.92,677,4.57,109.6,111.12,21.88,908.22,120.47
2626,28.06.2025 08:15 - 28.06.2025 08:30,14.47,25.92,689,4.57,109.6,111.12,21.88,908.22,120.47
2627,28.06.2025 08:30 - 28.06.2025 08:45,25.92,25.92,710,4.57,109.6,111.12,21.88,908.22,120.47
2628,28.06.2025 08:45 - 28.06.2025 09:00,10.88,25.92,733,4.57,109.6,111.12,21.88,908.22,120.47
2629,28.06.2025 09:00 - 28.06.2025 09:15,-1.9,3.93,760,5.16,117.46,125.83,24.77,1288.4,121.89
2630,28.06.2025 09:15 - 28.06.2025 09:30,-0.2,3.93,799,5.16,117.46,125.83,24.77,1288.4,121.89
2631,28.06.2025 09:30 - 28.06.2025 09:45,-24.99,3.93,838,5.16,117.46,125.83,24.77,1288.4,121.89
2632,28.06.2025 09:45 - 28.06.2025 10:00,-27.18,3.93,861,5.16,117.46,125.83,24.77,1288.4,121.89
2633,28.06.2025 10:00 - 28.06.2025 10:15,0.3,0.3,858,3.86,97.17,92.85,18.33,1305.79,117.89
2634,28.06.2025 10:15 - 28.06.2025 10:30,-8.29,0.3,866,3.86,97.17,92.85,18.33,1305.79,117.89
2635,28.06.2025 10:30 - 28.06.2025 10:45,0.3,0.3,868,3.86,97.17,92.85,18.33,1305.79,117.89
2636,28.06.2025 10:45 - 28.06.2025 11:00,-48.17,0.3,867,3.86,97.17,92.85,18.33,1305.79,117.89
2637,28.06.2025 11:00 - 28.06.2025 11:15,-43.11,0.07,869,3.87,96.47,92.37,18.28,1339.9,117.31
2638,28.06.2025 11:15 - 28.06.2025 11:30,-2.25,0.07,877,3.87,96.47,92.37,18.28,1339.9,117.31
2639,28.06.2025 11:30 - 28.06.2025 11:45,-27.68,0.07,887,3.87,96.47,92.37,18.28,1339.9,117.31
2640,28.06.2025 11:45 - 28.06.2025 12:00,-8.8,0.07,899,3.87,96.47,92.37,18.28,1339.9,117.31
2641,28.06.2025 12:00 - 28.06.2025 12:15,-1.5,-0.6,886,3.84,96.25,91.62,18.13,1171.89,119.95
2642,28.06.2025 12:15 - 28.06.2025 12:30,-1.49,-0.6,895,3.84,96.25,91.62,18.13,1171.89,119.95
2643,28.06.2025 12:30 - 28.06.2025 12:45,-0.6,-0.6,901,3.84,96.25,91.62,18.13,1171.89,119.95
2644,28.06.2025 12:45 - 28.06.2025 13:00,-59.15,-0.6,906,3.84,96.25,91.62,18.13,1171.89,119.95
2645,28.06.2025 13:00 - 28.06.2025 13:15,-60.32,-1.97,910,3.87,95.92,92.46,18.3,1138.22,120.47
2646,28.06.2025 13:15 - 28.06.2025 13:30,-31.33,-1.97,913,3.87,95.92,92.46,18.3,1138.22,120.47
2647,28.06.2025 13:30 - 28.06.2025 13:45,-1.97,-1.97,917,3.87,95.92,92.46,18.3,1138.22,120.47
2648,28.06.2025 13:45 - 28.06.2025 14:00,-1.97,-1.97,920,3.87,95.92,92.46,18.3,1138.22,120.47
2649,28.06.2025 14:00 - 28.06.2025 14:15,-1.63,-1.63,924,3.86,96.48,92.46,18.3,931.38,125.8
2650,28.06.2025 14:15 - 28.06.2025 14:30,-1.63,-1.63,932,3.86,96.48,92.46,18.3,931.38,125.8
2651,28.06.2025 14:30 - 28.06.2025 14:45,-1.63,-1.63,946,3.86,96.48,92.46,18.3,931.38,125.8
2652,28.06.2025 14:45 - 28.06.2025 15:00,16.42,-1.63,962,3.86,96.48,92.46,18.3,931.38,125.8
2653,28.06.2025 15:00 - 28.06.2025 15:15,10,0,985,3.87,97.23,92.41,18.3,827.05,125.69
2654,28.06.2025 15:15 - 28.06.2025 15:30,10,0,986,3.87,97.23,92.41,18.3,827.05,125.69
2655,28.06.2025 15:30 - 28.06.2025 15:45,13.63,0,987,3.87,97.23,92.41,18.3,827.05,125.69
2656,28.06.2025 15:45 - 28.06.2025 16:00,12.67,0,991,3.87,97.23,92.41,18.3,827.05,125.69
2657,28.06.2025 16:00 - 28.06.2025 16:15,0.98,0.98,1005,3.86,96.11,91.88,18.19,662.1,125.95
2658,28.06.2025 16:15 - 28.06.2025 16:30,0.98,0.98,1000,3.86,96.11,91.88,18.19,662.1,125.95
2659,28.06.2025 16:30 - 28.06.2025 16:45,0.98,0.98,987,3.86,96.11,91.88,18.19,662.1,125.95
2660,28.06.2025 16:45 - 28.06.2025 17:00,-4.25,0.98,983,3.86,96.11,91.88,18.19,662.1,125.95
2661,28.06.2025 17:00 - 28.06.2025 17:15,-74.55,2.96,1006,3.86,103.4,92,18.4,559.2,124.19
2662,28.06.2025 17:15 - 28.06.2025 17:30,2.96,2.96,1004,3.86,103.4,92,18.4,559.2,124.19
2663,28.06.2025 17:30 - 28.06.2025 17:45,469.67,2.96,1003,3.86,103.4,92,18.4,559.2,124.19
2664,28.06.2025 17:45 - 28.06.2025 18:00,469.67,2.96,1004,3.86,103.4,92,18.4,559.2,124.19
2665,28.06.2025 18:00 - 28.06.2025 18:15,-0.52,23.41,1003,4.35,102.21,104.77,20.71,311.78,127.46
2666,28.06.2025 18:15 - 28.06.2025 18:30,23.41,23.41,999,4.35,102.21,104.77,20.71,311.78,127.46
2667,28.06.2025 18:30 - 28.06.2025 18:45,42.06,23.41,995,4.35,102.21,104.77,20.71,311.78,127.46
2668,28.06.2025 18:45 - 28.06.2025 19:00,50,23.41,988,4.35,102.21,104.77,20.71,311.78,127.46
2669,28.06.2025 19:00 - 28.06.2025 19:15,53.55,53.55,975,4.43,103.37,107.01,21.13,204.36,127.75
2670,28.06.2025 19:15 - 28.06.2025 19:30,-27.32,53.55,961,4.43,103.37,107.01,21.13,204.36,127.75
2671,28.06.2025 19:30 - 28.06.2025 19:45,-18.58,53.55,950,4.43,103.37,107.01,21.13,204.36,127.75
2672,28.06.2025 19:45 - 28.06.2025 20:00,-25.78,53.55,940,4.43,103.37,107.01,21.13,204.36,127.75
2673,28.06.2025 20:00 - 28.06.2025 20:15,-4.17,78.03,932,4.4,103.72,106.35,20.96,116.67,128.56
2674,28.06.2025 20:15 - 28.06.2025 20:30,-8.85,78.03,924,4.4,103.72,106.35,20.96,116.67,128.56
2675,28.06.2025 20:30 - 28.06.2025 20:45,-5.24,78.03,916,4.4,103.72,106.35,20.96,116.67,128.56
2676,28.06.2025 20:45 - 28.06.2025 21:00,-6.7,78.03,907,4.4,103.72,106.35,20.96,116.67,128.56
2677,28.06.2025 21:00 - 28.06.2025 21:15,0,101.16,903,4.4,106.53,106.46,20.98,47.3,127.67
2678,28.06.2025 21:15 - 28.06.2025 21:30,-1.75,101.16,902,4.4,106.53,106.46,20.98,47.3,127.67
2679,28.06.2025 21:30 - 28.06.2025 21:45,-3.36,101.16,902,4.4,106.53,106.46,20.98,47.3,127.67
2680,28.06.2025 21:45 - 28.06.2025 22:00,-6.93,101.16,905,4.4,106.53,106.46,20.98,47.3,127.67
2681,28.06.2025 22:00 - 28.06.2025 22:15,-9.48,86.1,909,4.48,109.44,108.78,21.42,9.42,128.33
2682,28.06.2025 22:15 - 28.06.2025 22:30,0.13,86.1,911,4.48,109.44,108.78,21.42,9.42,128.33
2683,28.06.2025 22:30 - 28.06.2025 22:45,-5.49,86.1,912,4.48,109.44,108.78,21.42,9.42,128.33
2684,28.06.2025 22:45 - 28.06.2025 23:00,-6,86.1,913,4.48,109.44,108.78,21.42,9.42,128.33
2685,28.06.2025 23:00 - 28.06.2025 23:15,-5,70.59,912,4.56,110.12,110.32,21.73,7.65,127.55
2686,28.06.2025 23:15 - 28.06.2025 23:30,-8,70.59,912,4.56,110.12,110.32,21.73,7.65,127.55
2687,28.06.2025 23:30 - 28.06.2025 23:45,-56,70.59,1154,4.56,110.12,110.32,21.73,7.65,127.55
2688,28.06.2025 23:45 - 29.06.2025 00:00,-8,70.59,1210,4.56,110.12,110.32,21.73,7.65,127.55
2689,29.06.2025 00:00 - 29.06.2025 00:15,-2,16.77,1138,4.44,98.44,107.63,21.2,10.76,127.96
2690,29.06.2025 00:15 - 29.06.2025 00:30,-2,16.77,1213,4.44,98.44,107.63,21.2,10.76,127.96
2691,29.06.2025 00:30 - 29.06.2025 00:45,-8,16.77,1206,4.44,98.44,107.63,21.2,10.76,127.96
2692,29.06.2025 00:45 - 29.06.2025 01:00,-15.55,16.77,1166,4.44,98.44,107.63,21.2,10.76,127.96
2693,29.06.2025 01:00 - 29.06.2025 01:15,-8,4.2,1128,4.51,99.18,109.33,21.54,9.59,128.63
2694,29.06.2025 01:15 - 29.06.2025 01:30,-2,4.2,1096,4.51,99.18,109.33,21.54,9.59,128.63
2695,29.06.2025 01:30 - 29.06.2025 01:45,0.76,4.2,1165,4.51,99.18,109.33,21.54,9.59,128.63
2696,29.06.2025 01:45 - 29.06.2025 02:00,0.67,4.2,1157,4.51,99.18,109.33,21.54,9.59,128.63
2697,29.06.2025 02:00 - 29.06.2025 02:15,4.2,4.2,1158,4.57,98.57,110.75,21.81,8.58,128.79
2698,29.06.2025 02:15 - 29.06.2025 02:30,4.2,4.2,1131,4.57,98.57,110.75,21.81,8.58,128.79
2699,29.06.2025 02:30 - 29.06.2025 02:45,4.2,4.2,1108,4.57,98.57,110.75,21.81,8.58,128.79
2700,29.06.2025 02:45 - 29.06.2025 03:00,4.2,4.2,1070,4.57,98.57,110.75,21.81,8.58,128.79
2701,29.06.2025 03:00 - 29.06.2025 03:15,121.88,4.18,1031,4.54,98.21,109.85,21.63,8.48,129.29
2702,29.06.2025 03:15 - 29.06.2025 03:30,78.22,4.18,1046,4.54,98.21,109.85,21.63,8.48,129.29
2703,29.06.2025 03:30 - 29.06.2025 03:45,63.84,4.18,1071,4.54,98.21,109.85,21.63,8.48,129.29
2704,29.06.2025 03:45 - 29.06.2025 04:00,-2.73,4.18,1032,4.54,98.21,109.85,21.63,8.48,129.29
2705,29.06.2025 04:00 - 29.06.2025 04:15,-0.89,4.19,1090,4.71,87.83,114.12,22.48,9.13,113.96
2706,29.06.2025 04:15 - 29.06.2025 04:30,-0.76,4.19,1095,4.71,87.83,114.12,22.48,9.13,113.96
2707,29.06.2025 04:30 - 29.06.2025 04:45,-18.86,4.19,1070,4.71,87.83,114.12,22.48,9.13,113.96
2708,29.06.2025 04:45 - 29.06.2025 05:00,-4.18,4.19,1005,4.71,87.83,114.12,22.48,9.13,113.96
2709,29.06.2025 05:00 - 29.06.2025 05:15,4.18,4.18,1046,4.5,93.88,109.25,21.52,74.46,123.39
2710,29.06.2025 05:15 - 29.06.2025 05:30,0.67,4.18,1042,4.5,93.88,109.25,21.52,74.46,123.39
2711,29.06.2025 05:30 - 29.06.2025 05:45,4.18,4.18,1017,4.5,93.88,109.25,21.52,74.46,123.39
2712,29.06.2025 05:45 - 29.06.2025 06:00,4.18,4.18,980,4.5,93.88,109.25,21.52,74.46,123.39
2713,29.06.2025 06:00 - 29.06.2025 06:15,4.2,4.2,954,4.32,96.18,104.62,20.62,289.38,127.52
2714,29.06.2025 06:15 - 29.06.2025 06:30,63.91,4.2,991,4.32,96.18,104.62,20.62,289.38,127.52
2715,29.06.2025 06:30 - 29.06.2025 06:45,4.2,4.2,999,4.32,96.18,104.62,20.62,289.38,127.52
2716,29.06.2025 06:45 - 29.06.2025 07:00,4.2,4.2,991,4.32,96.18,104.62,20.62,289.38,127.52
2717,29.06.2025 07:00 - 29.06.2025 07:15,-28.72,4.19,951,4.48,98.52,108.25,21.32,841.63,126.39
2718,29.06.2025 07:15 - 29.06.2025 07:30,-42.1,4.19,948,4.48,98.52,108.25,21.32,841.63,126.39
2719,29.06.2025 07:30 - 29.06.2025 07:45,-35.67,4.19,912,4.48,98.52,108.25,21.32,841.63,126.39
2720,29.06.2025 07:45 - 29.06.2025 08:00,4.19,4.19,953,4.48,98.52,108.25,21.32,841.63,126.39
2721,29.06.2025 08:00 - 29.06.2025 08:15,4.2,4.2,958,5.1,113.18,124.91,24.6,1540.16,127.07
2722,29.06.2025 08:15 - 29.06.2025 08:30,-11.01,4.2,950,5.1,113.18,124.91,24.6,1540.16,127.07
2723,29.06.2025 08:30 - 29.06.2025 08:45,-33.14,4.2,944,5.1,113.18,124.91,24.6,1540.16,127.07
2724,29.06.2025 08:45 - 29.06.2025 09:00,-49.74,4.2,938,5.1,113.18,124.91,24.6,1540.16,127.07
2725,29.06.2025 09:00 - 29.06.2025 09:15,10,1.99,924,4.07,100.02,97.91,19.46,1756.14,122.76
2726,29.06.2025 09:15 - 29.06.2025 09:30,-27.32,1.99,928,4.07,100.02,97.91,19.46,1756.14,122.76
2727,29.06.2025 09:30 - 29.06.2025 09:45,1.99,1.99,931,4.07,100.02,97.91,19.46,1756.14,122.76
2728,29.06.2025 09:45 - 29.06.2025 10:00,-59.94,1.99,934,4.07,100.02,97.91,19.46,1756.14,122.76
2729,29.06.2025 10:00 - 29.06.2025 10:15,-39.15,0,938,3.79,95.81,91.02,17.95,2060.08,122.13
2730,29.06.2025 10:15 - 29.06.2025 10:30,-34.96,0,949,3.79,95.81,91.02,17.95,2060.08,122.13
2731,29.06.2025 10:30 - 29.06.2025 10:45,-27.55,0,959,3.79,95.81,91.02,17.95,2060.08,122.13
2732,29.06.2025 10:45 - 29.06.2025 11:00,-10,0,965,3.79,95.81,91.02,17.95,2060.08,122.13
2733,29.06.2025 11:00 - 29.06.2025 11:15,-10,-1.07,948,3.77,94.76,90.48,17.85,1958.86,123.32
2734,29.06.2025 11:15 - 29.06.2025 11:30,-18.67,-1.07,959,3.77,94.76,90.48,17.85,1958.86,123.32
2735,29.06.2025 11:30 - 29.06.2025 11:45,-1.07,-1.07,970,3.77,94.76,90.48,17.85,1958.86,123.32
2736,29.06.2025 11:45 - 29.06.2025 12:00,-31.66,-1.07,982,3.77,94.76,90.48,17.85,1958.86,123.32
2737,29.06.2025 12:00 - 29.06.2025 12:15,-5.21,-5.21,975,3.91,97.27,93.88,18.53,1685.13,123.43
2738,29.06.2025 12:15 - 29.06.2025 12:30,-24,-5.21,985,3.91,97.27,93.88,18.53,1685.13,123.43
2739,29.06.2025 12:30 - 29.06.2025 12:45,-15.86,-5.21,994,3.91,97.27,93.88,18.53,1685.13,123.43
2740,29.06.2025 12:45 - 29.06.2025 13:00,-13.41,-5.21,994,3.91,97.27,93.88,18.53,1685.13,123.43
2741,29.06.2025 13:00 - 29.06.2025 13:15,-20.37,-19.49,965,4.44,105.95,107.7,21.25,1691.02,124.52
2742,29.06.2025 13:15 - 29.06.2025 13:30,-19.49,-19.49,977,4.44,105.95,107.7,21.25,1691.02,124.52
2743,29.06.2025 13:30 - 29.06.2025 13:45,-19.49,-19.49,992,4.44,105.95,107.7,21.25,1691.02,124.52
2744,29.06.2025 13:45 - 29.06.2025 14:00,-19.49,-19.49,1004,4.44,105.95,107.7,21.25,1691.02,124.52
2745,29.06.2025 14:00 - 29.06.2025 14:15,-23.54,-23.48,1005,4.48,106,108.63,21.47,1663.87,123.51
2746,29.06.2025 14:15 - 29.06.2025 14:30,-23.52,-23.48,1005,4.48,106,108.63,21.47,1663.87,123.51
2747,29.06.2025 14:30 - 29.06.2025 14:45,-23.48,-23.48,1007,4.48,106,108.63,21.47,1663.87,123.51
2748,29.06.2025 14:45 - 29.06.2025 15:00,-23.48,-23.48,1014,4.48,106,108.63,21.47,1663.87,123.51
2749,29.06.2025 15:00 - 29.06.2025 15:15,-15.06,-15.06,1031,4.02,98.68,96.47,19.17,1626.32,115.5
2750,29.06.2025 15:15 - 29.06.2025 15:30,-59.5,-15.06,1036,4.02,98.68,96.47,19.17,1626.32,115.5
2751,29.06.2025 15:30 - 29.06.2025 15:45,-17.42,-15.06,1043,4.02,98.68,96.47,19.17,1626.32,115.5
2752,29.06.2025 15:45 - 29.06.2025 16:00,-15.06,-15.06,1059,4.02,98.68,96.47,19.17,1626.32,115.5
2753,29.06.2025 16:00 - 29.06.2025 16:15,-52.42,-2.41,1116,3.96,97.8,94.97,18.88,1624.42,112.91
2754,29.06.2025 16:15 - 29.06.2025 16:30,-70,-2.41,1125,3.96,97.8,94.97,18.88,1624.42,112.91
2755,29.06.2025 16:30 - 29.06.2025 16:45,-3.14,-2.41,1129,3.96,97.8,94.97,18.88,1624.42,112.91
2756,29.06.2025 16:45 - 29.06.2025 17:00,-2.41,-2.41,1144,3.96,97.8,94.97,18.88,1624.42,112.91
2757,29.06.2025 17:00 - 29.06.2025 17:15,-848.99,0.08,1203,3.94,97.84,94.79,18.83,1579.18,116.31
2758,29.06.2025 17:15 - 29.06.2025 17:30,-2237.08,0.08,1208,3.94,97.84,94.79,18.83,1579.18,116.31
2759,29.06.2025 17:30 - 29.06.2025 17:45,-40.26,0.08,1211,3.94,97.84,94.79,18.83,1579.18,116.31
2760,29.06.2025 17:45 - 29.06.2025 18:00,-6,0.08,1215,3.94,97.84,94.79,18.83,1579.18,116.31
2761,29.06.2025 18:00 - 29.06.2025 18:15,-5,15.17,1216,4.06,98.45,97.95,19.4,1213.88,120.39
2762,29.06.2025 18:15 - 29.06.2025 18:30,-34.78,15.17,1205,4.06,98.45,97.95,19.4,1213.88,120.39
2763,29.06.2025 18:30 - 29.06.2025 18:45,-37.74,15.17,1193,4.06,98.45,97.95,19.4,1213.88,120.39
2764,29.06.2025 18:45 - 29.06.2025 19:00,-1,15.17,1187,4.06,98.45,97.95,19.4,1213.88,120.39
2765,29.06.2025 19:00 - 29.06.2025 19:15,8,59.7,1183,21.8,95.6,100.3,19.86,683.6,124.69
2766,29.06.2025 19:15 - 29.06.2025 19:30,2.26,59.7,1172,21.8,95.6,100.3,19.86,683.6,124.69
2767,29.06.2025 19:30 - 29.06.2025 19:45,21.49,59.7,1159,21.8,95.6,100.3,19.86,683.6,124.69
2768,29.06.2025 19:45 - 29.06.2025 20:00,59.7,59.7,1147,21.8,95.6,100.3,19.86,683.6,124.69
2769,29.06.2025 20:00 - 29.06.2025 20:15,21.49,105.66,1138,86.87,103.58,111.85,22.11,288.46,125.27
2770,29.06.2025 20:15 - 29.06.2025 20:30,105.66,105.66,1130,86.87,103.58,111.85,22.11,288.46,125.27
2771,29.06.2025 20:30 - 29.06.2025 20:45,55.56,105.66,1118,86.87,103.58,111.85,22.11,288.46,125.27
2772,29.06.2025 20:45 - 29.06.2025 21:00,105.66,105.66,1105,86.87,103.58,111.85,22.11,288.46,125.27
2773,29.06.2025 21:00 - 29.06.2025 21:15,17.72,117.43,1092,102.13,112.08,117.41,23.2,85.24,122.41
2774,29.06.2025 21:15 - 29.06.2025 21:30,17.72,117.43,1075,102.13,112.08,117.41,23.2,85.24,122.41
2775,29.06.2025 21:30 - 29.06.2025 21:45,117.43,117.43,1058,102.13,112.08,117.41,23.2,85.24,122.41
2776,29.06.2025 21:45 - 29.06.2025 22:00,8,117.43,1046,102.13,112.08,117.41,23.2,85.24,122.41
2777,29.06.2025 22:00 - 29.06.2025 22:15,8.2,109.56,1039,118.27,105.33,111.13,21.97,12.31,125.52
2778,29.06.2025 22:15 - 29.06.2025 22:30,-0.36,109.56,1029,118.27,105.33,111.13,21.97,12.31,125.52
2779,29.06.2025 22:30 - 29.06.2025 22:45,13,109.56,1017,118.27,105.33,111.13,21.97,12.31,125.52
2780,29.06.2025 22:45 - 29.06.2025 23:00,-1,109.56,1006,118.27,105.33,111.13,21.97,12.31,125.52
2781,29.06.2025 23:00 - 29.06.2025 23:15,8,101,994,121.2,136.53,127.9,25.24,8.88,125.85
2782,29.06.2025 23:15 - 29.06.2025 23:30,8,101,981,121.2,136.53,127.9,25.24,8.88,125.85
2783,29.06.2025 23:30 - 29.06.2025 23:45,8,101,1161,121.2,136.53,127.9,25.24,8.88,125.85
2784,29.06.2025 23:45 - 30.06.2025 00:00,8,101,1146,121.2,136.53,127.9,25.24,8.88,125.85
2785,30.06.2025 00:00 - 30.06.2025 00:15,43,43,1134,131.64,100.64,110.46,21.84,8.29,121.74
2786,30.06.2025 00:15 - 30.06.2025 00:30,34,43,1099,131.64,100.64,110.46,21.84,8.29,121.74
2787,30.06.2025 00:30 - 30.06.2025 00:45,43,43,1103,131.64,100.64,110.46,21.84,8.29,121.74
2788,30.06.2025 00:45 - 30.06.2025 01:00,68,43,1108,131.64,100.64,110.46,21.84,8.29,121.74
2789,30.06.2025 01:00 - 30.06.2025 01:15,79.6,79.6,1085,139.71,124.63,118.64,23.43,2.83,125.48
2790,30.06.2025 01:15 - 30.06.2025 01:30,79.6,79.6,1072,139.71,124.63,118.64,23.43,2.83,125.48
